TweetsID,TweetsText,User_Location,Date,Baseline_Terms,Prediction,Positive,Negative
1321840466149691395, zeta knocks out power to 24 million and kills 3 people as it races across the south hurricane hurricanezeta neworleans zetahurricane URL ,"Washington, D.C.",29/10/2020 15:45,"['power', 'million', 'kill', 'people', 'hurricane']",1,1,-1
1321840488547295233,officials are reporting storm damage throughout the wccb viewing area as tropical storm zeta moves through the carolinas to safely submit your photos to us please send them to photosuser_mention or leave them in the comment section photos URL URL ,"Charlotte, NC",29/10/2020 15:45,"['official', 'storm', 'damage', 'area', 'storm', 'photo', 'please', 'send', 'leave', 'photo']",1,2,-2
1321840606801514497,user_mention cant blame user_mention for the flu news media is uninterested would have assumed by now the dems would be blaming zeta on user_mention theyre so stupid,New York,29/10/2020 15:45,['news'],1,2,-2
1321840732873859072,the user_mention continues to assess impacts from hurricane zeta meanwhile all transit services remain suspended more more info visit URL or call rideline at 5042483900 URL ,"New Orleans, LA",29/10/2020 15:46,"['hurricane', 'service']",1,1,-1
1321840808010620931,mhmmm then ill be gone for a considerable amount of time,LOCATION,29/10/2020 15:46,['time'],1,2,-2
1321840830714318848,impressive inland run for zeta which still remains a tropical storm as it moves across the great smokies this morning zeta will be out over the open atlantic waters this evening tnwx ncwx URL ,"San Francisco, CA",29/10/2020 15:46,"['run', 'storm', 'morning', 'water']",1,3,-2
1321840851010637834,over 24 million without power as zeta buzzsaws its way across southeast usa per URL URL ,"Columbus, OH",29/10/2020 15:46,"['million', 'power']",1,1,-1
1321841048319119360,this is fine seriously relieved to have escaped with no trees down on our home zeta zetahurricane hurricanezeta2020 URL ,Emory Univ. School of Medicine,29/10/2020 15:47,['home'],1,3,-1
1321841114614239232,at least two people are dead and more than two million are without power as zeta continues to impact several southern us states today,Canada,29/10/2020 15:47,"['people', 'dead', 'million', 'power']",1,1,-3
1321841201759326210,in bay st louis mississippi remnants of hurricanezeta are everywhere downed power lines trees tree limbs and even buildings are on every street this town was devastated katrina 15 years ago for many zeta brought back chilling memories user_mention is storytelling URL ,"Washington, DC",29/10/2020 15:47,"['power', 'even', 'town', 'year', 'brought']",1,1,-5
1321841215013347330, weatherupdate RT user_mention 11 am edt thursday october 29 key messages for tropical storm zeta strong wind gusts and heavy rainfall will con URL ,LOCATION,29/10/2020 15:47,"['storm', 'strong']",1,1,-2
1321841236928532481,peak wind gust in burlington 51 mph,"Elon, NC",29/10/2020 15:48,['peak'],1,1,-1
1321841241311584259, weatherupdate RT user_mention tropical storm zeta advisory 20 zeta still producing strong inland winds URL ,LOCATION,29/10/2020 15:48,"['storm', 'strong']",1,1,-2
1321841345900777478,a few snapped trees and debris but nothing major on my side of town in metro atl thankful it wasnt worse thinking of my friends and coworkers down in the gulf coast who bore the brunt of zeta stay safe everyone URL ,ATL,29/10/2020 15:48,"['major', 'town', 'coast', 'stay', 'safe']",1,2,-3
1321841386489040896,power out on parts of the elon campus trees and large limbs down traffic lights darkened be aware zeta ,"Burlington, NC",29/10/2020 15:48,"['power', 'large']",1,1,-1
1321841422451023872,great job by oxford public works for the hard work today clearing trees and debris from zeta user_mention URL ,"Oxford, Alabama ",29/10/2020 15:48,['public'],1,3,-1
1321841477937467393,user_mention hi meg to receive outage updates directly from georgia power visit URL to sign up for outage alerts zeta ,"Atlanta, Ga.",29/10/2020 15:49,"['power', 'alert']",1,1,-1
1321841505552814083,deadly zeta left most of new orleans in the dark from the weather channel iphone app URL URL ,#InYourMind ,29/10/2020 15:49,['deadly'],1,1,-2
1321841513773600768,out getting lunch and everything is packed you can tell a lot of ppl dont have power and getting out to get food zeta ,Jersey    ATL,29/10/2020 15:49,"['power', 'get']",1,1,-1
1321841673559822339, breaking new jersey office of emergency management warning nj residents of imminent impact from now tropical storm zeta major damage and flooding reported in several states following zetas landfall in louisiana breakingnews ,LOCATION,29/10/2020 15:49,"['breaking', 'office', 'emergency', 'warning', 'resident', 'imminent', 'storm', 'major', 'damage', 'flooding', 'reported', 'following', 'landfall']",1,1,-2
1321841680207749124,ts zeta live footage sumter sc URL ,"South Carolina, USA",29/10/2020 15:49,"['live', 'footage']",1,1,-1
1321841712025767936,my gulf coast family amp friends catching the blues this hurricane season daily prayers going up for safety zeta ,Suburbs--MI,29/10/2020 15:49,"['coast', 'family', 'hurricane', 'prayer', 'safety']",1,2,-1
1321841777771503616, zeta made the town lose power the only grocery store open is taking cash amp lights are on from generators its packed no social distancing maybe 3 people with masks immediately turned around its a covid spreading ground ,"Mobile, AL / Lucedale, MS",29/10/2020 15:50,"['town', 'power', 'people']",1,2,-2
1321841951059095552,25 million without power mostly in the se due to zeta poweroutage URL user_mention user_mention user_mention user_mention user_mention user_mention user_mention,"Charleston, WV",29/10/2020 15:50,"['million', 'power']",1,1,-1
1321842136132759552,this man bouta fly away give em a raise,Unknown,29/10/2020 15:51,['give'],1,1,-1
1321842162091347968,hurricane zeta winterice storms 29 million americans without power today check out the map for uptodate info,Houston/DC/Denver,29/10/2020 15:51,"['hurricane', 'storm', 'million', 'power']",1,1,-1
1321842329607643138,sorry disculpas close notopen cerrados malclima weather hurricanezeta zeta town center at cobb URL ,"Georgia, USA",29/10/2020 15:52,['town'],1,1,-2
1321842437963370497,watch building torn apart by zeta from the weather channel iphone app URL URL ,#InYourMind ,29/10/2020 15:52,['watch'],1,1,-1
1321842461715648513,swells from zeta passing by have made it to our coast rip current risk today flwx ,"Tampa Bay, FL",29/10/2020 15:52,"['coast', 'risk']",1,1,-2
1321842498436845568,approaching two inches in bethesda vegetable garden before noon in thanks to the remnants of hurricane zeta user_mention user_mention user_mention user_mention URL ,LOCATION,29/10/2020 15:53,['hurricane'],1,2,-1
1321842782638641154,update they went to check on a green and water came up quickly so they left the atv and walked out user_mention,"Charlotte, NC",29/10/2020 15:54,['water'],1,1,-1
1321842804969099264,keep your eyes on the sky in case x force decides to drop in,"Raleigh, NC",29/10/2020 15:54,"['case', 'force']",1,2,-2
1321842814825672709,pictures sent to me early this morning showing damage in wilmer from zeta hurricanezeta hurricanezeta2020 URL ,"Mobile, AL",29/10/2020 15:54,"['morning', 'damage']",1,1,-1
1321842881473204224,landslidemudslide next to my house before i took this pic i watched other trees fall in the distance from the flooding of a nearby stream zeta URL ,"Collettsville, North Carolina",29/10/2020 15:54,"['house', 'flooding', 'stream']",1,1,-1
1321842901974999041,hurricane zetas eyewall passes through new orleans from the weather channel iphone app URL URL ,#InYourMind ,29/10/2020 15:54,['hurricane'],1,1,-1
1321843003649044480, insurance101 citizensisready and here for you and your clients callcitizensfirst at 8664112742 or report online with mypolicy more info reporting a claim in 4 easy steps URL zeta URL ,888.685.1555 ,29/10/2020 15:55,"['report', 'online', 'claim']",1,1,-1
1321843011614089216,well that escalated quickly probability of tropical storm force winds 39 mph up to a 70 chance this afternoon and evening hang on to your hats winds will likely gust above 40 for several hours this evening 47abcweather zeta URL ,"Salisbury, MD",29/10/2020 15:55,"['storm', 'force']",1,1,-2
1321843029272121344,be safe everyone thanks,LOCATION,29/10/2020 15:55,['safe'],1,2,-1
1321843074750947331,wind gust peak measurements around alabama,"Hoover, AL",29/10/2020 15:55,['peak'],1,1,-1
1321843177410756608,dont tell them i took a break to take this selfie then i may not get my rations this week zeta cleanup offspringsizeblower mscoastlife URL ,LOCATION,29/10/2020 15:55,"['get', 'cleanup']",1,1,-1
1321843256737628160,okay and what of the people who may not b able to and cant afford for their car to get towed either the storm just passed can yall calm the fuck down,Mindyabidness,29/10/2020 15:56,"['people', 'get', 'storm']",1,2,-3
1321843281374961666,going on 8 hours with no power and no estimated time to have it restored zeta URL ,"Georgia, USA",29/10/2020 15:56,"['power', 'time']",1,1,-1
1321843299427274752,well that escalated quickly probability of tropical storm force winds 39 mph up to a 70 chance in salisbury this afternoon and evening hang on to your hats winds will likely gust above 40 mph for several hours this evening 47abcweather zeta URL ,"Salisbury, MD",29/10/2020 15:56,"['storm', 'force']",1,1,-2
1321843502158938113,whoa was just sent this photo by an nc state trooper of a road collapse in wilkes county this is arbor grove church rd im told this was caused by fastmoving zeta conditions live team coverage next on user_mention URL ,"Winston-Salem, NC",29/10/2020 15:57,"['photo', 'live', 'coverage']",1,1,-2
1321843516641845249,early voting ended in louisiana wednesday but i wonder what happens if power isnt restored by election day for parts of new orleans and mississippi coast zeta ,LOCATION,29/10/2020 15:57,"['power', 'coast']",1,1,-1
1321843526531981314,4 cobb advance voting sites down due to hurricane zeta 5 sites open in northwestsouthwest cobb 1 in east cobb plus main central county location current wait timeslocations at URL URL ,ATL via ORD STL DCA CAE ,29/10/2020 15:57,['hurricane'],1,1,-1
1321843544433283080,my boss on the coast said she found a huge trampoline in her yardwere going to see that as a blessing since no damage done zeta hurricanezeta hurricane hurricanezeta2020 blessed msgulfcoast mississippi sip coast coastal free biloxi URL ,"Mississippi, USA",29/10/2020 15:57,"['coast', 'found', 'huge', 'damage', 'hurricane', 'coast', 'free']",1,2,-1
1321843583142408194,flash flood warnings for northcarolina virginia as zeta moves north be safe amp dont drive through flooded roads,United States,29/10/2020 15:57,"['flash', 'flood', 'warning', 'safe']",1,2,-1
1321843607226228738,watch for localized flooding meteorologist user_mention will have live updates on tropical storm zeta on nbc29 news at noon URL ,"Charlottesville, Va",29/10/2020 15:57,"['watch', 'flooding', 'live', 'storm', 'news']",1,1,-2
1321843623659474955, if youre using a generator please be sure it is outside away from your home amp away from windows see more generator safety tips at URL zeta URL ,"New Orleans, LA",29/10/2020 15:57,"['please', 'home', 'safety']",1,2,-1
1321843630521356288,cleanup underway on us90 in pass christian just across the bay from bay st louis zeta user_mention URL ,LOCATION,29/10/2020 15:57,['cleanup'],1,1,-1
1321843729922166788,problem with having super tall trees in a hurricane zeta URL ,LOCATION,29/10/2020 15:57,['hurricane'],1,3,-2
1321843819386675203,shoutout to those neighbors of mine who didnt put their recycling bins out this morning during 40 mph wind gusts from zeta ,South Carolina by way of Ohio,29/10/2020 15:58,['morning'],1,1,-1
1321843831478853632,i had some limbs to haul this morning zeta overall we were very fortunate URL ,Somewhere mostly warm,29/10/2020 15:58,['morning'],1,1,-1
1321843881424674817,all hurricanes are different zeta certainly qualifies we have wind speeds and all the deets plus great visuals user_mention URL ,"Gulfport, Miss.",29/10/2020 15:58,['hurricane'],1,3,-2
1321843890731864064,new user_mention 11 am edt thursday october 29 key messages for tropical storm zeta strong wind gusts and heavy rainfall will continue over portions of the eastern us through today URL URL via twitter URL URL ,Tampa Bay Area,29/10/2020 15:58,"['storm', 'strong', 'eastern']",1,1,-2
1321843913662103553,just in a greenville woman is recovering after this tree fell on her this morning as remnants of zeta moved through area she was rushed to user_mention shes lucky im told shes awake in good condition considering what couldve happen user_mention user_mention user_mention URL ,"Greenville, SC",29/10/2020 15:58,"['woman', 'morning', 'area']",1,2,-1
1321843949695283201, stay strong family,Everywhere,29/10/2020 15:58,"['stay', 'strong', 'family']",1,1,-1
1321844172068954113,rainy morning in east baltimore weatherauthority zeta user_mention URL ,"Baltimore, MD",29/10/2020 15:59,['morning'],1,1,-1
1321844192029659137,winds not letting up at all still no power ncwx zeta URL ,"North Carolina, USA",29/10/2020 15:59,['power'],1,1,-1
1321844241136496648,tune in live now for the latest URL ,"Hampton Roads, Va.",29/10/2020 16:00,['live'],1,1,-1
1321844249579659270,heres how to report outages amp stay connected with us URL psegstorm zeta ,"Newark, NJ",29/10/2020 16:00,"['report', 'stay']",1,1,-1
1321844258136010752, zeta is the sixth hurricane to make landfall in the united states this year tying the 1985 record for most landfalling hurricanes in the us in a single season 4warnweather URL ,"Nashville, TN",29/10/2020 16:00,"['hurricane', 'make', 'landfall', 'year', 'hurricane']",1,1,-1
1321844284996333570,due to high winds expected from tropical storm zeta today testing at el centro hispano and mcdougald terrace has been canceled and will resume tomorrow stay safe,"Durham, NC",29/10/2020 16:00,"['high', 'storm', 'stay', 'safe']",1,2,-2
1321844408346693632, zeta flood right now in boone north carolina user_mention URL ,North Carolina and Virginia,29/10/2020 16:00,['flood'],1,1,-1
1321844485773512704,does anyone in atlanta have power zeta ,United States,29/10/2020 16:00,['power'],1,1,-1
1321844526953029633,nws new orleans was able to launch a radiosonde into the eye of hurricane zeta,"La Crosse, Wisconsin",29/10/2020 16:01,['hurricane'],1,1,-1
1321844549296230400,well darn this far from tropical storm zeta i cant image what folks go through on the coast every year zeta dawn art URL ,"DawnArt Studios, Atlanta GA",29/10/2020 16:01,"['storm', 'image', 'coast', 'year']",1,1,-2
1321844608733687809,user_mention no internet at the house and a tree laying on our carport zeta ,"Montgomery, AL",29/10/2020 16:01,['house'],1,1,-1
1321844795552223233,4960 customers without power as of noon today we prioritize restoring service based on essential services like hospitals police and 911 then we restore the most number of customers possible at one time we are working as quickly and safely as possible zeta hereingreer URL ,"Greer, SC",29/10/2020 16:02,"['power', 'service', 'service', 'police', 'number', 'time']",1,2,-1
1321844818113384455,they didnt invite me didnt even ask if i wanted a biscuit i will remember this ,"Atlanta, GA",29/10/2020 16:02,"['even', 'remember']",1,1,-1
1321844818918711299,people in citronelle alabama say zeta was the worst storm theyve seen during this wild hurricane season crews have a long day ahead of clearing blocked roads and repairing utility lines to get the power back on URL URL ,"Dallas, TX",29/10/2020 16:02,"['people', 'storm', 'hurricane', 'get', 'power']",1,1,-3
1321844837809868806,live updates zeta bringing damaging wind gusts massive power outages to georgia URL ,LOCATION,29/10/2020 16:02,"['live', 'massive', 'power']",1,1,-1
1321844913672249345,we are tracking zeta on user_mention midday join me and user_mention for details on the storms impact in hampton roads URL ,"Norfolk, VA",29/10/2020 16:02,"['join', 'storm']",1,1,-1
1321844947910348800,what a buzzkill this zeta is storm damage boo in the zoo and to top it off no way for the lions and flamingos to stream tonights falconspanthers game URL ,"Greenville, SC",29/10/2020 16:02,"['storm', 'damage', 'stream', 'tonight']",1,1,-2
1321844954906451970,hurricane zeta left a wide swath of damage and power outages throughout the south more than 24 million customers currently without power including 1 million in georgia URL ,"Orlando, Fla.",29/10/2020 16:02,"['hurricane', 'damage', 'power', 'million', 'power', 'million']",1,1,-1
1321844981867438086,big blowy coming our way,"Pocomoke City, MD",29/10/2020 16:02,['coming'],1,1,-1
1321845005594537986,sorry for the absence on twitter this morninguser_mention and i are out surveying damage across the mississippi coast this is whats left of the biloxi lighthouse pier i was just on this pier yesterday morning taking photos ahead of zeta more on URL URL ,"MOBILE, AL    BILOXI, MS",29/10/2020 16:03,"['damage', 'coast', 'morning', 'photo']",1,1,-2
1321845025869832194,main street in walhalla several other power lines down around the hardees in town widespread power outages zeta severeweather user_mention URL ,"Greenville, SC",29/10/2020 16:03,"['power', 'town', 'power']",1,1,-2
1321845117339258882,if you are in the path of hurricane zeta prepare yourself amp your family for power outages now stock up on batteries for flashlights and have a plan to charge medical devicesphones in case of a power outage URL URL ,New York,29/10/2020 16:03,"['path', 'hurricane', 'prepare', 'family', 'power', 'medical', 'case', 'power']",1,1,-2
1321845125102866432,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention be safe cathie i was up since 4 am thought i was in user_mention during a major hurricane zeta ,"Atlanta, GA",29/10/2020 16:03,"['safe', 'thought', 'major', 'hurricane']",1,2,-1
1321845140261117954,tree blocking mitchell ave in statesville power lines also down wccb zeta URL ,NC,29/10/2020 16:03,['power'],1,1,-2
1321845174746710018,there are plenty of handson technologyfree no power required fun things to do when your mom is a teacher zeta poweroutage teacherlife teacherkid ccsdfam patternblocks mathfun creativity user_mention user_mention URL ,"Georgia, USA",29/10/2020 16:03,['power'],1,2,-1
1321845177049337858,wow zeta already doing damage in nc glad john is okay,"Birmingham, AL",29/10/2020 16:03,['damage'],1,3,-1
1321845187946176516,tropical storm zetas strong winds could pose biggest threat in northcarolina URL ,LOCATION,29/10/2020 16:03,"['storm', 'strong', 'threat']",1,1,-3
1321845201913204737, zeta ended up bringing more wind than rain to user_mention team out now blowing greens amp bunkers picking up limbs amp debris and doing our best to clear the way for play cltwx URL ,"Charlotte, NC",29/10/2020 16:03,['rain'],1,2,-1
1321845275665772545,were live on user_mention at noon with coverage user_mention zeta watch live on our app or on URL URL ,"Greensboro, NC",29/10/2020 16:04,"['live', 'coverage', 'watch', 'live']",1,1,-1
1321845304174534661,while i wish everyone safety its not without some irony several florida counties who heavily support a man who doesnt believe in climate change will have their early voting limited due to zeta a storm caused by climate change,"Brooklyn, NY",29/10/2020 16:04,"['safety', 'climate', 'change', 'storm', 'climate', 'change']",1,2,-2
1321845318208638976,scenes from around old town bay st louis zeta URL ,"Bay St Louis, MS",29/10/2020 16:04,['town'],1,1,-1
1321845436609634310,were seeing a large number of power outages across the carolinas as zeta passes through our region if your power goes out be sure to follow these tips for food generator and home fire safety URL ,LOCATION,29/10/2020 16:04,"['large', 'number', 'power', 'power', 'home', 'fire', 'safety']",1,2,-1
1321845448613744640,escambia county schools closed thursday due to hurricane zeta URL ,LOCATION,29/10/2020 16:04,['hurricane'],1,1,-1
1321845471053287426, zeta found us in the nc mountains and now we floridians headed home to 87 the asheville north carolina URL ,LOCATION,29/10/2020 16:04,"['found', 'home']",1,1,-1
1321845488161882113,bruh zeta hit atlanta metro crazy are yall okay,Chi to Zone 6   ,29/10/2020 16:04,['hit'],1,1,-2
1321845487469813760,well this is my awning we had to go lookin for the pieces hurricanezeta zeta hirricaneseason2020 nola nopower cleanup hurricamerecovery URL ,"New Orleans, LA",29/10/2020 16:04,['cleanup'],1,1,-1
1321845591958237187,we also follow cyclone zeta emc gfs data contains weather of type gale with wind speeds of more than 70 kmh near brentwood unitedstates for today evening given in local time the wind speeds with 83 kmh are expected for 301020 0000 utc URL ,"Darmstadt, Germany",29/10/2020 16:05,['time'],1,2,-2
1321845652293386240,good people doing good things with good food,LOCATION,29/10/2020 16:05,['people'],1,2,-1
1321845677505261571,really stressing about not having power since 4am replacing all the spoiled food is ganna kill us financially thanks a lot bitch ass zeta ,28.385233-81.563873,29/10/2020 16:05,"['power', 'kill']",1,2,-3
1321845681930330114,say it aint so forecasters already watching another disturbance after zeta which is now a troublesome tropical storm bearing down on the east coast zeta hurricanezeta hurricaneseason URL ,"Mansfield, TX",29/10/2020 16:05,"['another', 'storm', 'coast']",1,1,-2
1321845708274753536,its not often in the mountains of nc that boone is under a tropical storm watch last time was probably 1989 when hugo barreled through none of us in western nc ever saw anything like that theres been nothing like it since zeta ,"Minneapolis, MN",29/10/2020 16:05,"['storm', 'watch', 'time']",1,2,-2
1321845853842276358,johnston county has a high wind warning in affect this afternoon,"Smithfield, NC",29/10/2020 16:06,"['high', 'warning']",1,1,-1
1321845914554781699,11am tropical storm zeta is about 100 miles ne of asheville north carolina moving ne at 48 mph it is still producing plenty of rain amp strong winds but is forecast to weaken to a nontropical galeforce low later today watch user_mention at noon URL ,"Miami, FL",29/10/2020 16:06,"['storm', 'rain', 'strong', 'watch']",1,1,-2
1321846058016776200,no power all morning which means no tv politics thats the only bright side with election2020 so close but georgiapower i need my power back asap before all my cell phones go dead and i have no internet access get it together poweroutage georgia zeta zetahurricane ,"Marietta, GA",29/10/2020 16:07,"['power', 'morning', 'need', 'power', 'dead', 'get']",1,1,-3
1321846077562212352,wow zeta is booking it this is the fastest forward movement of a tropical cyclone ive seen traveling at 48 mph this storm is close to being considered fully extratropical URL ,"Denver, CO",29/10/2020 16:07,['storm'],1,3,-2
1321846194235166722,food safety during power outage URL foodsafety poweroutage zeta URL ,Atlanta,29/10/2020 16:07,"['safety', 'power']",1,2,-1
1321846205140340736,as of 1205pm 68810 customers are without power in greenville county scwx zeta URL ,"Greenville, SC",29/10/2020 16:07,['power'],1,1,-1
1321846474951581696,this week in drought powerful cold fronts amp hurricanezeta leave their mark finally a slowing of increase in dry conditions in west hard to get worse when already bone dry north dakota and texas getting drier climate zeta ndwx txwx mowx inwx iawx txwater URL ,LOCATION,29/10/2020 16:08,"['powerful', 'leave', 'get', 'climate']",1,1,-3
1321846504735313921,pretty nuts that zeta hit louisiana yesterday evening and weve already been getting remnant rains all morning dcwx ,"Washington, DC",29/10/2020 16:09,"['hit', 'rain', 'morning']",1,3,-1
1321846551589933057,are your electronic devices fully charged if not charge them now in case of any power outages later on due to the remnants of zeta getreadyva URL ,"Richmond, VA",29/10/2020 16:09,"['case', 'power']",1,2,-2
1321846626240135171,7 hours without power thank you zeta hurricanezeta ,LOCATION,29/10/2020 16:09,['power'],1,2,-1
1321846677263781894,here is the new drought monitor map issued today still not looking good but i think the rain we see from zeta could bring some change when this is issued again next week user_mention URL ,"Pittsburgh, PA",29/10/2020 16:09,"['rain', 'change']",1,1,-2
1321846693021786113,and it was such a promising crop i guess its only fair that we join in on the misery of every other farmer in the southern us that has experience hurricane damage this year zeta URL ,"Selma, AL",29/10/2020 16:09,"['join', 'hurricane', 'damage', 'year']",1,2,-3
1321846777834835969, hurricaneprep poststorm yard clean up doesnt have to be a chore keep this check list in your prep binder as a reminder after a storm and throughout the year move debris from the curb for safety amp to keep drains clear zeta beready citizensisready URL ,866.411.2742,29/10/2020 16:10,"['storm', 'year', 'safety']",1,2,-3
1321846815722004482,were assessing damage from hurricane zeta damage assessment marks the first phase of the restoration process and crews are in the field high winds heavy rain and fallen trees have left many without power stay alert in these still dangerous conditions following the storm URL ,"Atlanta, Ga.",29/10/2020 16:10,"['damage', 'hurricane', 'damage', 'first', 'high', 'rain', 'power', 'stay', 'alert', 'following', 'storm']",1,1,-2
1321846820205666305,if you received damage to home or business due to zeta please selfreport your damages to URL this information can help authorities understand where and how locations were impacted as local state and federal officials continue to assess damages lagov URL ,"Louisiana, USA",29/10/2020 16:10,"['damage', 'home', 'please', 'damage', 'help', 'authority', 'impacted', 'official', 'damage']",1,2,-1
1321846825670889481,several large trees uprooted 18mile sse duncansc around sunrise oct29 in different wind gust fell away from homes thankfully basketball goals amp trash cans blown over zeta scwx nwsgsp URL ,Upstate SC,29/10/2020 16:10,"['large', 'home']",1,2,-2
1321846945883869186,goodbye zeta after it packed quite a punch hope to see you at noon user_mention news user_mention explains if this is the last storm of the season nola user_mention URL ,New Orleans T.V News Anchor,29/10/2020 16:10,"['news', 'storm']",1,3,-2
1321846952917667840,in case anyone is without power and just went grocery shopping for the month like i did zeta URL ,"Atlanta, GA",29/10/2020 16:10,"['case', 'power']",1,2,-1
1321846995309355008,three million accounts around six million people without power this morning from zeta in nc to wildfires in ca,"Mount Vernon, WA",29/10/2020 16:10,"['million', 'million', 'people', 'power', 'morning']",1,1,-1
1321847109893689347,how are my friends in user_mention need anything zeta URL ,"Hunter Mill, VA",29/10/2020 16:11,['need'],1,2,-2
1321847126524125184,scary,In the boondocks,29/10/2020 16:11,['scary'],1,1,-4
1321847310385618946,communities in central and western nc are seeing power outages as the remnants of zeta move through our state if you see a downed power line assume it is energized and stay away learn more at URL ncwx URL ,"Raleigh, N.C.",29/10/2020 16:12,"['community', 'power', 'power', 'stay']",1,1,-1
1321847329226412035,hurricane zeta photos neworleans left in the dark and with a mess to clean up photos URL URL ,LOCATION,29/10/2020 16:12,"['hurricane', 'photo', 'photo']",1,1,-1
1321847458750758915,this was on our way to work we decided to walk zeta aftermath URL ,NOLA via Phoenix,29/10/2020 16:12,['aftermath'],1,1,-1
1321847460193570820,141 crashes reported to gdot from midnight through 11 am as tropical storm zeta moved through north georgia almost all of those crashes were reported in metro atlanta wakeupatl user_mention stormmode URL ,"Atlanta, GA",29/10/2020 16:12,"['reported', 'storm', 'reported']",1,1,-2
1321847504976175105,power outages across nc as zeta makes her way across the state like a republican candidate spreading covid,LOCATION,29/10/2020 16:12,"['power', 'make']",1,2,-1
1321847616288837632,a special noon newscast right now on user_mention following storm damage from zeta around the upstate user_mention user_mention URL ,"Greenville, SC",29/10/2020 16:13,"['following', 'storm', 'damage']",1,2,-2
1321847620533440512,due to the impact of hurricane zeta pav amp broome fine jewelry will be closed today october 29 we will announce our reopening as soon as possible please check for updates on our website and social media we look forward to seeing you soon URL ,"1912 Hwy 49 Gulfport, MS 39501",29/10/2020 16:13,"['hurricane', 'please']",1,3,-1
1321847667509633027,user_mention im glad that you guys made it thru zeta is the house ok any damage,"North Chili, NY",29/10/2020 16:13,"['house', 'damage']",1,2,-1
1321847741664944130,at 11 am the nhc still has zeta as a tropical storm with 50 mph sustained near grayson county va moving ne at 48 mph,LOCATION,29/10/2020 16:13,['storm'],1,1,-2
1321847834606555137,remnants of zeta bringing flooding rain to philly region URL ,LOCATION,29/10/2020 16:14,"['flooding', 'rain']",1,1,-1
1321847868496482304,wow thankful no serious injuries,"Georgia, USA",29/10/2020 16:14,['injury'],1,3,-2
1321847893414862849,this closure is now open big thank you and high to our crews who have been working through the night and early morning hours to clear trees and debris from zeta ,"Hattiesburg, MS",29/10/2020 16:14,"['high', 'morning']",1,2,-1
1321847978697629696,due to the impact of hurricane zeta gulf coast community federal credit union remains closed we will announce our reopening as soon as possible please check for updates on our website and social media we look forward to seeing you soon,MS Gulf Coast,29/10/2020 16:14,"['hurricane', 'coast', 'community', 'please']",1,2,-1
1321847984200572930,power outages across nc as zeta makes her way across the state giving zero fucks like a republican candidate spreading covid,LOCATION,29/10/2020 16:14,"['power', 'make']",1,2,-3
1321848015649341440, zeta aftermath tips never use generators in your garage basement shed or indoors use outside amp away from windows doors vents other openings never plug a generator directly into a wall outlet safe generator tips from user_mention URL URL ,"Mobile, Alabama",29/10/2020 16:15,"['aftermath', 'safe']",1,2,-1
1321848023480225792,and there goes the power zeta URL ,Chapel Hill,29/10/2020 16:15,['power'],1,1,-1
1321848072079630336,hour 12 wo power alwx ,United States,29/10/2020 16:15,['power'],1,1,-1
1321848131844263937, zeta moves through metro atlanta live updates URL URL ,LOCATION,29/10/2020 16:15,['live'],1,1,-1
1321848160122294272,incredible this mail carrier wasnt injured after a tree crushed the front of his mail truck in statesville neighbors were so relieved thank goodness john our mail carrier is okay he was leaning out of his truck delivering mail when a tree fell on him zeta ncwx URL ,Charlotte & surrounding areas,29/10/2020 16:15,['injured'],1,3,-1
1321848267257294856,while the dc area has seen a lot of heavy rain 2 from zeta the strongest winds will remain to our south still the rain will cause and is already causing some flooding issues especially in urban areas URL ,Northern VA,29/10/2020 16:16,"['area', 'rain', 'rain', 'flooding', 'area']",1,1,-1
1321848303101894656,thousands without power as zeta rolls across the carolinas URL ,LOCATION,29/10/2020 16:16,"['thousand', 'power']",1,1,-1
1321848343643959296,remnants from hurricane now tropical zeta expected thursday in the nyc area that includes rain and some snow,"New York, NY",29/10/2020 16:16,"['hurricane', 'area', 'rain']",1,1,-1
1321848390666330113,troopers are working to clear debris and assess damage after hurricane zeta please avoid unnecessary travel and remain alert for downed utility poles power lines and trees utilize URL for road closures and conditions URL ,Louisiana,29/10/2020 16:16,"['damage', 'hurricane', 'please', 'alert', 'power']",1,2,-2
1321848443984400384,know before you go tropicalstormzeta has brought 23 of rain to the gwjnf use caution on trails as wet leaves will be slippery you may find trees have fallen across trails making passage difficult beprepared bring10essentials ,LOCATION,29/10/2020 16:16,"['brought', 'rain', 'find']",1,1,-2
1321848462615416832,rain amp wind from zeta is likely to cause downed power outages amp flooding in parts of virginia keep these numbers resources on hand today report a road problem 800forroad URL report power outages 8663664357 URL URL ,Virginia,29/10/2020 16:16,"['rain', 'power', 'flooding', 'number', 'report', 'report', 'power']",1,1,-2
1321848563777888256,you would never know how much those trees bend until you see them in hurricane zeta wind last night i was sure they would snap fall just as they did during katrina today its a whole nother kind of day URL ,"Louisiana, USA",29/10/2020 16:17,['hurricane'],1,2,-1
1321848696372400130,yep still out of power in my neck of the woods,Atlanta,29/10/2020 16:17,['power'],1,1,-1
